PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;NUM;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;WiFi
1794.0;Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.   Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Ciudad Lineal   Bus : 4, 38, 48, 70, 77, 105, 109;   Superficie:  483 metros cuadrados   Puestos de lectura:  112   Puestos de Internet:  10   Bibliotecarios:    ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD;HERMANOS GARCIA NOBLEJAS;CALLE;14.0;MADRID;MADRID;28037.0;PUEBLO NUEVO;CIUDAD LINEAL;40.43641736294729;-3.637346971302506;915 887 566;;bpciudadlineal@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1882.0;Biblioteca Pública Municipal Conde Duque (Centro); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.   Espacios:  Sala de Consulta y Lectura; Préstamo de libros, CDs, CD-Rom y DVD; Zona de publicaciones periódicas.  Servicios:  Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Sala infantil; Reprografía. "; Metro:  Ventura Rodríguez, Plaza de España, San Bernardo y Noviciado.  Bus : 1, 2, 7, 21, 44, 74, 147, Circular, Minibús M-2;   Superficie:  5.870 metros cuadrados   Puestos de lectura:  227   Puestos de Internet:  26   Bibliotecarios : María Teresa Artigas Cano de Santayana (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD;CONDE DUQUE;CALLE;9.0;MADRID;MADRID;28015.0;UNIVERSIDAD;CENTRO;40.42738668300474;-3.7105999955473625;91 480 14 39;;bpcondeduque@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
51188.0;Biblioteca Pública Municipal Dámaso Alonso (Chamartín); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Plaza de Castilla , Duque de Pastrana   Bus:  70, 107, 129, 174;   Superficie:  808 metros cuadrados   Puestos de lectura:  129   Puestos de Internet:  8   Bibliotecarios:  Carmen Manzano Guadaño (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD;MANUEL FERRERO;CALLE;1.0;MADRID;MADRID;28036.0;CASTILLA;CHAMARTIN;40.467453379213175;-3.6846112774442705;91 350 31 50;;bpdamasoalonso@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
6893633.0;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro;" De lunes a viernes de 8:30 a 21 horas; sábados de 9 a 18 horas y domingos de 9 a 14 horas. Los festivos y los fines de semana de agosto, la biblioteca permanecerá cerrada. ";" Accesible a personas con discapacidad física.  Espacios:  Sala de consulta y lectura; Salas de trabajo en grupo; Sala polivalente; Sala de publicaciones periódicas; Sala infantil; Sala de prelectores; Sala juvenil; Sala especializada en medio ambiente.   Servicios:  Préstamo de libros, multimedia y revistas; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Ibiza  Bus:  20, 26, 63, 152 y Circular;   Superficie:  3.794 metros cuadrados   Puestos de lectura:  185   Puestos de Internet:  39   Bibliotecarios:  Estela Gonzalo Muñoz (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD;FERNAN NUÑEZ;PASEO;24.0;MADRID;MADRID;28009.0;LOS JERONIMOS;RETIRO;40.4166091081099;-3.6795930368034804;91 480 48 38;;bpeugeniotrias@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
167128.0;Biblioteca Pública Municipal Francisco Ayala (Vicálvaro); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.   Espacios : Sala de Consulta y Lectura; Préstamo de libros, multimedia y publicaciones periódicas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Telelupa; Zona de publicaciones periódicas.   Servicios :  Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuario; Sala infantil y juvenil; Reprografía. "; Metro:  Valdebernardo   Bus:  8, 71, 130;   Superficie:  1.600 metros cuadrados   Puestos de lectura:  205   Puestos de Internet:  11   Bibliotecarios:  Fernando Millán Sánchez (director)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD;INDALECIO PRIETO;BULEVAR;21.0;MADRID;MADRID;28032.0;VALDEBERNARDO;VICALVARO;40.39982891410407;-3.621281890570377;91 301 64 66;;bpfranciscoayala@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1760.0;Biblioteca Pública Municipal Francisco Ibáñez (Chamartín); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura;  Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros; multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Concha Espina, Prosperidad   Bus:  9, 16, 29, 52;   Superficie:  543 metros cuadrados   Puestos de lectura:  94   Puestos de Internet:  24   Bibliotecarios:    ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fce3d0b5e71c010VgnVCM1000000b205a0aRCRD;MANTUANO;CALLE;51.0;MADRID;MADRID;28002.0;CIUDAD JARDIN;CHAMARTIN;40.44810636195716;-3.6762309620097398;91 510 37 56;;bpfranciscoibanez@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1754.0;Biblioteca Pública Municipal Gabriel García Márquez (Usera); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.   Espacios:  Sala de consulta y lectura; Salas de trabajo en grupo; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil.  Servicios:  Préstamo de libros, multimedia y revistas; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. ";  Bus:  78, 116   Metro:  San Fermín - Orcasur  Renfe:  Orcasitas ;   Superficie:  1395 metros cuadrados   Puestos de lectura:  104   Puestos de Internet:  27   Bibliotecarios:  Luis Iglesias Cadarso  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD;PUEBLO;PLAZA;2.0;MADRID;MADRID;28041.0;ORCASUR;USERA;40.366768324753416;-3.701141063083806;"91 318 86 91                                 
";;bpgarciamarquez@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1748.0;Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;"  Accesible a personas con discapacidad física. Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas (colección de libros en rumano); Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Villa de Vallecas (línea 1)  Bus:  54, 58, 103, 130, 142 ;   Superficie:  1.601 metros cuadrados   Puestos de lectura:  196   Puestos de Internet:  18   Bibliotecarios:  Javier Quevedo Arcos (director)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ca903d0b5e71c010VgnVCM1000000b205a0aRCRD;MONTE AYA;CALLE;12.0;MADRID;MADRID;28031.0;CASCO HISTORICO VALLECAS;VILLA DE VALLECAS;40.37790196240434;-3.6227296605039516;91 380 66 33;;bpgerardodiego@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
79941.0;Biblioteca Pública Municipal Gloria Fuertes (Barajas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Alameda de Osuna   Bus:  105, 112, 115;"   Superficie:  672 metros cuadrados   Puestos de lectura:  119   Puestos de Internet:  9   Bibliotecarios:  M&ordf; Victoria Lázaro Castaño (directora)  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD;LOGROÑO;AVENIDA;179.0;MADRID;MADRID;28042.0;CORRALEJOS;BARAJAS;40.46055947228695;-3.5937461811785347;91 312 02 58;;bpgloriafuertes@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1750.0;Biblioteca Pública Municipal Huerta de la Salud (Hortaleza); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Parque de Santa María   Bus:  9, 72, 107, 201;   Superficie : 450 metros cuadrados    Puestos de lectura : 77   Puestos de Internet:  7   ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c5879262ef5d010VgnVCM1000000b205a0aRCRD;MAR DE LAS ANTILLAS;CALLE;10.0;MADRID;MADRID;28033.0;PINAR DEL REY;HORTALEZA;40.47571688103069;-3.64667257750353;91 764 52 43;;bphuertasalud@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
51849.0;Biblioteca Pública Municipal Islas Filipinas (Ciudad Lineal); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi;  Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Bus:  líneas 15, 28, 110, 113, 210  Metro:  La Elipa (línea 2);   Superficie:  880 metros cuadrados   Puestos de lectura:  102   Puestos de Internet:  10   Bibliotecarios:  Mercedes de Diego Páez (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD;NUESTRA SEÑORA DEL VILLAR;CALLE;6.0;MADRID;MADRID;28017.0;VENTAS;CIUDAD LINEAL;40.42342659084215;-3.651841641389484;91 403 63 22;;bpislasfilipinas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
5975465.0;Biblioteca Pública Municipal Iván de Vargas (Centro);" De lunes a viernes de 8:30 a 21 horas; sábados de 9 a 18 horas y domingos de 9 a 14 horas. Los festivos y los fines de semana de agosto ,  la biblioteca permanecerá cerrada. ";" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil; Sala de Internet; Sala Madrid.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. ";  Metro:  Sol, Latina, Ópera  Cercanías : Sol  Bus:  3, 17, 18, 23, 31, 50, 65 ;   Superficie:  2.884 metros cuadrados   Puestos de lectura:  164   Puestos de Internet:  18   Bibliotecarios:  Pilar Garrido Salcedo (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;SAN JUSTO;CALLE;5.0;MADRID;MADRID;28005.0;PALACIO;CENTRO;40.41410290844665;-3.7098591212735883;917 586 211;;bpivandevargas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
115056.0;Biblioteca Pública Municipal José Hierro (San Blas-Canillejas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil; Comiteca.   Servicios:  Préstamo de libros, multimedia y revistas (colección de libros en rumano); Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.  "; Metro:  Las Musas   Bus:  38, 48, 140, 153   Autobuses interurbanos:  286, 288, 289;   Superficie:  1.866 metros cuadrados   Puestos de lectura:  224   Puestos de Internet:  13   Bibliotecarios:  María José Hervás Fernández (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD;MARIA SEVILLA DIAGO;CALLE;15.0;MADRID;MADRID;28022.0;ROSAS;SAN BLAS-CANILLEJAS;40.433291625973624;-3.6105662311927453;91 313 55 28;;bpjosehierro@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1790.0;Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física (sólo en la planta baja).   Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Barrio del Pilar, Peñagrande   Bus:  49, 83, 128, 132, 134, 137;   Superficie:  1.276 metros cuadrados   Puestos de lectura:  204   Puestos de Internet:  17   Bibliotecarios:  Montserrat Cillero Perfecto (directora)   Antigua Biblioteca La Vaguada ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD;MONFORTE DE LEMOS;AVENIDA;38.0;MADRID;MADRID;28029.0;EL PILAR;FUENCARRAL-EL PARDO;40.47860087334554;-3.7094408342979954;91 588 68 91;;bpjosesaramago@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1756.0;Biblioteca Pública Municipal La Chata (Carabanchel); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas (colección de libros en rumano); Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.  "; Metro:  Eugenia de Montijo, Carabanchel   Bus:  34 , 35;   Superficie:  1.600 metros cuadrados   Puestos de lectura:  223   Puestos de Internet:  13   Bibliotecarios:  Hortensia Barderas Álvarez (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9a879262ef5d010VgnVCM1000000b205a0aRCRD;GENERAL RICARDOS;CALLE;252.0;MADRID;MADRID;28025.0;VISTA ALEGRE;CARABANCHEL;40.38330593504341;-3.7420633861175796;91 422 05 33;;bplachata@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
185595.0;Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Francos Rodríguez   Bus:  44, 64, 126, 127, 128, 132;   Superficie:  1.372 metros cuadrados   Puestos de lectura:  151   Puestos de Internet:  11   Bibliotecarios:  María Ángeles Salvador Durántez (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD;FRANCOS RODRIGUEZ;CALLE;67.0;MADRID;MADRID;28039.0;BELLAS VISTAS;TETUAN;40.45749513485957;-3.710539712535917;"91 398 07 23                                                                                                                                 
91 398 07 26";;bpvazquezmontalban@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
7697128.0;Biblioteca Pública Municipal Mario Vargas Llosa (Centro); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.   Espacios:  Sala de consulta y lectura; Sala de trabajo en grupo; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil.  Servicios:  Préstamo de libros, multimedia y revistas; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro : Alonso Martínez, Tribunal.  Bus:  3, 21, 37, 40, 147, 149;   Superficie:  1.860,70 metros cuadrados   Puestos de lectura:  126   Puestos de Internet:  42   Bibliotecarios:  Francisco Marín Perellón (director)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;BARCELO;CALLE;2.0;MADRID;MADRID;28004.0;JUSTICIA;CENTRO;40.426642215368176;-3.699722994908341;"914 802 433                                                                                                                                      
";;bpvargasllosa@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1759.0;Biblioteca Pública Municipal María Zambrano (Tetuán); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, E-books, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. ";  Metro:  Ventilla  Bus:  42 ;   Superficie:  1.551 metros cuadrados   Puestos de lectura:  123   Puestos de Internet:  21   Bibliotecarios:  Elena Pinedo López (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD;DONOSO;PLAZA;5.0;MADRID;MADRID;28029.0;ALMENARA;TETUAN;40.46903299144094;-3.6976620067964996;91 733 90 43;;bpmariazambrano@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1752.0;Biblioteca Pública Municipal Miguel Delibes (Moratalaz); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Vinateros   Bus:  20, 30, 32, 71, 113;   Superficie:  1.894 metros cuadrados   Puestos de lectura:  258   Puestos de Internet:  14   Bibliotecarios:  Alfonso Rodríguez Ferrer (director)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD;ARROYO BELINCOSO;CALLE;11.0;MADRID;MADRID;28030.0;MEDIA LEGUA;MORATALAZ;40.40971737692924;-3.6529822109115133;91 328 73 00;;bpmigueldelibes@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
186714.0;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas (colección de libros en rumano); Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. ";  Metro:  Ascao   Bus:  28, 109 ;   Superficie:  1.500 metros cuadrados   Puestos de lectura:  198   Puestos de Internet:  14   Bibliotecarios:  Belén Meruelo González (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD;ASCAO;CALLE;4.0;MADRID;MADRID;28017.0;PUEBLO NUEVO;CIUDAD LINEAL;40.42941133441142;-3.6416899839787695;91 406 14 72;;bppabloneruda@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1753.0;Biblioteca Pública Municipal Portazgo (Puente de Vallecas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;"  Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; servicio de acceso público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Portazgo, Buenos Aires (línea 1)  Bus:  54, 57, 58, 103, 136, 141, 143;"   Superficie:  550 metros cuadrados   Puestos de lectura:  116   Puestos de Internet:  7   Bibliotecarios:  M&ordf; Isabel Baenas Pérez  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD;CANTALAPIEDRA;CALLE;11.0;MADRID;MADRID;28038.0;NUMANCIA;PUENTE DE VALLECAS;40.39330714657693;-3.6554041181586046;91 757 03 23;;bpportazgo@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1792.0;Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Bus:  24, 102   Renfe:  El Pozo;   Superficie:  269 metros cuadrados   Puestos de lectura:  146   Puestos de Internet:  7   Bibliotecarios:  Eleuterio Gutiérrez Morcillo (director)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d7203d0b5e71c010VgnVCM1000000b205a0aRCRD;GLORIETAS;AVENIDA;19.0;MADRID;MADRID;28053.0;ENTREVIAS;PUENTE DE VALLECAS;40.3735856436473;-3.6602546064905397;91 507 07 34;;bppozotr@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
