NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Ministerio de Hacienda y Administraciones Públicas. Sede calle Alcalá; Edificio declarado bien de interés cultural, con categoría de monumento.  Construido por Francisco Sabatini en 1769 para Real Casa de Aduanas. Es uno de los primeros edificios neoclásicos de Madrid. Destaca su fachada romana y escalera que forma el núcleo del edificio, lugar de intersección de toda la circulación dentro de la organización de los tres patios. ;; Biblioteca ; Metro: Sol (líneas 1, 2, 3), Sevilla (línea 5)  Bus: 5, 150   Renfe: Sol ;ALCALA;CALLE;9;28014;CENTRO;40.417.489.335.230.300;-37.011.604.823.997.800;915 958 000;Monumento
Ministerio de Justicia;Edificio construido por el arquitecto Evaristo del Castillo para la Marquesa de Sonora en 1797, sobre el solar donde se encontraba la casa de Don Bernardo Grimaldo, destruida en un incendio en 1789. En 1851 pasa a ser propiedad del Estado y entre 1942 y 1947 es transformado por Javier Barroso, que le da el estilo nacionalista - herreriano, introduciendo las torres con sus chapiteles y revistiendo éstas con piedra. ; Atención telefónica:  de lunes a viernes  de 9 a 17 horas;; Metro: Noviciado (línea 2), Plaza de España (líneas 3, 10)  Bus: 147 ;SAN BERNARDO;CALLE;45;28015;CENTRO;4.042.412.618.887.780;-3.707.536.103.996.870;"913 902 000 (Centralita)               
";Monumento
Monasterio de las Descalzas Reales; Convento fundado por la Princesa Juana de Austria, transformando un antiguo palacio de su madre Isabel de Portugal. ; Sólo con visita guiada.    De martes a sábado de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos, de 10 a 15 horas. Cerrado los lunes  Cierre de taquillas una hora antes  Cerrado:   Enero: días 1, 6.  Abril: del 1 al 4 inclusive, semana santa.  Mayo: día 1.  Diciembre: 24, 25 y 31 de diciembre.    El  7 de diciembre  abierto en horario de mañana y tarde.     Atención telefónica:    De lunes a sábados de 9:30 a 17 horas  Domingos y festivos de 9 a 14 horas  ;; Metro: Callao (líneas 3, 5) , Santo Domingo (línea 2) , Sol (líneas 1, 2, 3) Gran Vía (líneas 1, 5)  Bus: 1, 2, 3, 5, 15, 20, 25, 39, 40, 44, 46, 50, 51, 52, 53, 74, 75, 133, 146, 147, 148, 149, 150, 202 ;DESCALZAS;PLAZA;3;28013;CENTRO;40.418.233.359.889.400;-3.706.213.134.639.160;"914 548 700                                                      
";Monumento
Monasterio de San Plácido;;;; Metro: Noviciado (línea 2)  Bus: 3, 147 ;SAN ROQUE;CALLE;9;28004;CENTRO;40.422.820.373.636.300;-3.704.504.689.941.360;915 317 999;Monumento
Monumento Homenaje a las Víctimas del 11 de marzo;; De martes a domingos, de 11 a 14 horas y de 17 a 19 horas. Lunes Cerrado. ;Acceso para personas discapacitadas;;Emperador Carlos V;GLORIETA;;28014;RETIRO;4.040.774.080.279.230;-36.892.974.870.165.900;;Monumento
Museo de Historia de Madrid;;"   Exposición    &quot;Cervantes a la luz: imágenes del hallazgo&quot;:   de martes a domingo de 10:00 a 20 horas.   Salas de exposición permanente y de Cartografía y maquetas : de martes a domingo de 10:00 a 20 horas.  Cerrado : todos los lunes y los días 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.   ";  Biblioteca de investigación  Servicio de documentación  Guardarropa  Zona wifi  ; Metro: Tribunal (líneas 1 y 10), Bilbao (líneas 1 y 4), Alonso Martínez (4, 5, 10)  Bus: 3, 21, 37, 40, 147, 149  Aparcamiento público: Barceló ;FUENCARRAL;CALLE;78;28004;CENTRO;4.042.577.054.821.340;-3.700.845.660.719.600;917 011 863;Monumento
Museo de la Real Academia de Bellas Artes de San Fernando;Construido inicialmente para palacio de D. Juan de Goyeneche, el edificio fue adquirido por la Academia de Bellas Artes en 1773 y reformado bajo la dirección de Fernando Chueca Goitia en 1973 y la fachada por Diego de Villanueva en 1774.;"  Colección permanente:  de martes a domingos de 10 a 15 horas., incluyendo festivos. Lunes cerrado.      Exposiciones temporales:  consultar telefónicamente  Cerrado mes de agosto y días 1 y 6 de enero, 1 y 30 de mayo, 9 de noviembre; 24, 25 y 31 de diciembre.  ";Sala de exposiciones - Accesible a personas con minusvalía (física).; Metro: Sol (línea 3), Sevilla (línea 2)  Bus: 3, 5, 15, 20, 50, 51, 55, 53, 150 ;ALCALA;CALLE;13;28014;CENTRO;4.041.764.548.040.700;-3.700.667.044.636.170;"915 240 864 (Centralita)                                    
";Monumento
Museo del Ferrocarril de Madrid;Edificio de caracter monumental. Construido como cabecera de la línea Madrid - Extremadura - Portugal en el año 1880 por E. Cachelievre.;  De martes a viernes de 9:30 a 15 horas.   Sábados de 10 a 15 horas.   Domingos de 10 a 15 horas.   Cerrado los lunes (incluidos festivos), del 16 al 31 de agosto (ambos inclusive), y los días 1 y 6 de enero, 1 de mayo y 25 de diciembre.  ;"  Tienda  Teatro  Librería  Cafetería  Archivo y Biblioteca  Parque ferroviario  Salas de Tracción, de Modelismo Ferroviario, de Infraestructura y de Relojes    Actividades    Feria de coleccionismo &lsquo;La Estación&rsquo; (los primeros sábados de cada mes, excepto en agosto)  Mercadillo de modelismo (primeros domingos de cada mes, excepto en agosto)   Actividades para escolares  Teatro familiar (todos los sábados, domingos y festivos, excepto julio y agosto)  Trenes de jardín (todos los domingos, excepto julio y agosto)    "; Metro: Delicias (línea 3)  Bus: 8, 19, 45, 47, 59, 85, 86  Renfe: Delicias ;DELICIAS;PASEO;61;28045;ARGANZUELA;40.400.281.290.485.500;-3.693.817.192.160.560;"902 228 822                                                                                           
";Monumento
Museo Lázaro Galdiano;;  Martes a sábados de 10 a 16:30 horas.  Domingos de 10 a 15 horas.  Cerrado todos los lunes, 1 y 6 de enero, 28 y 29 de marzo, 1 y 15 de mayo, 15 de agosto, 1 de noviembre y 24, 25 y 31 de diciembre.    Visitas guiadas  al Museo fuera de horario: de 17:30 a 18:45 horas, previa reserva telefónica en el 915 616 084 (extensión 101).    Horario para reserva telefónica: de lunes a jueves, de 8:30 a 16:30 horas, viernes hasta las 14 horas.   Importe: 2 euros (entrada al museo).   Miércoles y jueves: para grupos previamente constituidos.   Viernes para visitantes individuales reunidos para la visita.   ;; Bus: 9, 12, 16, 19, 51, 61  ;SERRANO;CALLE;122;28006;SALAMANCA;40.436.750.328.725.900;-36.861.980.129.207.800;915 616 084;Monumento
Museo Nacional de Artes Decorativas; Inaugurado en 1912, su sede es un típico palacete madrileño del último tercio del siglo XIX. El museo posee muebles, cerámicas, vidrios, joyas, tejidos, arte oriental, y hasta 30.000 objetos distintos que a lo largo de la historia han servido para embellecer las casas, palacios y los monumentos de distintas culturas.  El museo posee muestras como el Jarrón de Sevres regalo de Napoleón III, la Cocina Valenciana del siglo XVIII compuesta por más de 1.500 azulejos de Manises, la Mesa de plata del siglo XVI o la colección de alfombras españolas de los siglos XV al XVII. ;  De martes a sábados de 9:30 a 15 horas.   Jueves tarde de 17 a 20 horas.  Cerrado los jueves de julio y agosto.  Domingos y festivos de 10 a 15 horas.   Cerrado: todos los lunes del año, y los días 1 y 6 de enero, 1 y 15 de mayo, 24, 25 y 31 de diciembre.  ;  Exposición de piezas españolas y de procedencia extranjera.     Visitas guiadas a la colección permanente.   Los guías voluntarios del Museo Nacional de Artes Decorativas ofrecen visitas gratuitas a la colección permanente los domingos a las 11:30 horas para todos los visitantes y de martes a viernes a grupos (previa petición de hora en el 915 326 499 -  Ext.  101).   Visitas guiadas individuales  los domingos a las 11:30 horas    Información y reservas para grupos:  915 326 499.  Ext.  101 (En caso de cancelación de la visita, se ruega avisar telefónicamente) ; Metro: Banco de España (línea 2) , Retiro (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 16, 19, 20, 27, 28, 34, 37, 45, 51, 52, 53, 74, 146, 148, 150  Cercanías: Recoletos ;MONTALBAN;CALLE;12;28014;RETIRO;404.178.910.680.573;-3.689.790.044.810.550;915 326 499 / 915 326 845;Monumento
Museo Nacional de Ciencias Naturales;Construido por Fernando de la Torriente en 1881 con hierro y cristal. De estructura muy similar a los pabellones con destino a exposiciones construídos en la época. Sus jardines albergan un estanque, el monumento a Isabel la Católica y el monumento a la Constitución de 1978.; De martes a viernes, domingos, festivos y lunes festivos de 10 a 17 horas. Sábados, domingos previos a festivos de 10 a 20 horas. Sábados de julio y agosto de 10 a 15 horas.   Cerrado : todos los lunes no festivos, 1 y 6 de enero, 1 de mayo y 25 de diciembre   Biblioteca : de lunes a viernes de 9 a 15 horas. Julio y agosto: de lunes a viernes de 9 a 14,30 horas   Mediateca  (cerrada por obras). ; Biblioteca de Zoología, Entomología, Econología, Evolución, Geología y Paleontología (consulta en sala, información y referencia, reprografía, préstamo personal e interbibliotecario), Archivo, publicaciones, consulta y asesoramiento científico y técnico, exposiciones permanentes y temporales, actividades culturales, talleres, cursos, Sala de proyecciones. Librería especializada. ; Metro: Gregorio Marañón (líneas 7, 10)  Bus: 7, 12, 14, 27, 40, 45, 147, 150 ;JOSE GUTIERREZ ABASCAL;CALLE;2;28006;CHAMARTIN;4.044.042.943.656.610;-3.690.161.856.630.630;914 111 328 (centralita);Monumento
Museo Thyssen Bornemisza; El Palacio donde se ubica la colección fue el antiguo palacio del duque de Villahermosa. Edificación neoclásica. Posteriormente se adapta como entidad bancaria perdiento sus espacios interiores. Más tarde, pasó a formar parte de los edificios del Museo del Prado. Desde principios de los 90 alberga la Colección Thyssen. El museo ofrece un recorrido por la historia de la pintura europea desde sus inicios en el siglo  XIII , hasta finales del siglo  XX.       Horario general:    Colecciones permanentes:  lunes de 12 a 16 horas (acceso gratuito por patrocinio de MasterCard) y de martes a domingo de 10 a 19 horas. Los días 1 de enero, 1 de mayo y 25 de diciembre, el Museo permanecerá cerrado.   Exposiciones temporales:  de martes a domingo de 10 a 19 horas . Sábados de 10 a 21 horas   Exposiciones temporales en verano:  de martes a sábados, de 10 a 22 horas. Lunes y domingos, de 10 a 19 horas.    Montajes expositivos:  lunes de 12 a 16 horas (Carmen en las colecciones españolas y Calles y rostros de Berlín en las colecciones Thyssen- Bornemisza) y de martes a domingo de 10 a 19 horas.  El desalojo de todas las salas tendrá lugar 5 minutos antes del cierre.  ;;  Accesible a personas con discapacidad (física y sensorial)   Folleto y señalización en braille para invidentes  Librería  Tienda  Cafetería  Restaurante  Guardarropa  Servicio de venta anticipada en las taquillas  Servicio de Audio Guía  ; Metro: Banco de España (línea 2)  Bus: 1, 2,  5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 51, 52, 53, 74, 146, 150  Renfe: Recoletos ;PRADO;PASEO;8;28014;CENTRO;4.041.600.553.697.800;-3.694.744.831.131.070;"902 760 511 (Información general)                                                                                                                                                                                                 
";Monumento
Palacio de Buenavista. Cuartel General del Ejército; El actual Cuartel General del Ejército está formado por un conjunto de edificios entre los cuales destaca por su importancia y tamaño el palacio de Buenavista. Fue construido por el duodécimo duque de Alba, que compró en 1769 una finca situada en el lugar conocido como Altillo de Buenavista, que había tenido varios propietarios, entre ellos la Corona.  En 1847 se amplía con un nuevo cuerpo que se destina a Ministerio de la Guerra. El grupo escultórico de la fachada es obra de Aniceto Marías.  ; Relevo de la Guardia: último viernes de cada mes, a las 11 horas en la fachada de la calle de Alcala. ;; Metro: Banco de España (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 37, 45, 51, 52, 53, 74, 146, 150, 202 ;CIBELES;PLAZA;3;28014;CENTRO;40.419.660.627.134.100;-36.936.744.082.913.000;;Monumento
Palacio de Cibeles;;;  Sede de la Alcaldía de Madrid  CentroCentro Cibeles de Cultura y Ciudadanía. 5Cs  Cafetería Colección Cibeles (planta 2)  Restaurante Palacio de Cibeles (planta 6)  Galería de cristal   ; Metro: Banco de España (línea 2)  Bus: 1 , 2 , 5 , 9 , 10 , 15 , 20 , 27 , 34 , 45 , 51 , 52 , 53 , 74 , 146 , 150  Renfe: Recoletos ;CIBELES;PLAZA;1;28014;RETIRO;40.419.011.767.401.000;-3.692.206.111.679.650;;Monumento
Palacio de Liria; Construído por Ventura Rodríguez entre 1762 y 1780 para el tercer Duque de Berwick y de Liria. De estilo barroco clásico. Destaca su fachada con columnas jónicas y pilastras que descansan sobre un basamento almohadillado.  ; Viernes: visita guiada a las 10 horas, 11 horas y 12 horas.  Visitas: previa petición de cita por escrito o por fax ;; Metro: Ventura Rodríguez (línea 3)  Bus: 1, 2, 44, 74, 133, C ;PRINCESA;CALLE;20;28008;CENTRO;4.042.680.681.645.220;-37.125.979.731.032.400;91 547 53 02;Monumento
Palacio de Santoña; Es una construcción del siglo  XVI , reformada posteriormente en el siglo  XVIII   por el arquitecto Pedro de Ribera, y en el siglo  XIX  por Antonio Ruiz de Salces. ;;; Metro: Antón Martín (línea 1)  Bus: 6, 26, 32, 50, 65 ;HUERTAS;CALLE;13;28012;CENTRO;40.413.979.743.685.400;-3.700.511.154.527.750;;Monumento
Palacio Real; Construido sobre el solar del antiguo Alcázar tras un incendio en 1734. Proyectado por Juvara en 1735 y construido por Sachet de 1738 a 1764 bajo las influencias del clasicismo barroco. A partir de 1770, Sabatini añadió el ala sudeste y realizó la gran escalera. Es de destacar el gran patio que articula el edificio y la fachada principal que aloja el balcón y Escudo Real.  Dentro se encuentra el Museo Real Oficina de Farmacia (cerrado por obras de remodelación). ;  De octubre a marzo: de 10 a 18 horas.  De abril a septiembre: de 10 a 20 horas.  Cierre taquillas una hora antes.  Cerrado:   Enero: días 1, 6.  Mayo: día 1.  Octubre: día 12.  Diciembre: 25, los días 24 y 31 taquillas 14 horas cerradas y monumento a las 15 horas cerrado.    El  7 de diciembre  abierto horario de mañana y tarde.  ;" Librería. Exposición permanente Cuarteto Real (colección de cinco stradivarius). Visita incluida en el precio de la entrada. Más información: teléfono 91 542 00 59. Accesible a personas con minusvalía (física).   Iluminación del Palacio : todos los días, del atardecer hasta las 2 de la madrugada   Cambio de guardia : primer miércoles de cada mes (si la climatología lo permite) a las 12 horas, en la Plaza de la Armería. Además se producirá un cambio de guardia reducido el resto de miércoles del mes a las 12 horas, en la Puerta del Príncipe (Plaza de Oriente). Sin relevo: en julio, agosto y septiembre.   Archivo General de Palacio     Horario:  lunes, miércoles y viernes de 9 a 14:30 horas; martes y jueves de 9 a 18 horas  "; Metro: Ópera (líneas 2, 5 y Ramal Opera Norte)  Bus: 3, 25, 39, 148 ;BAILEN;CALLE;0;28013;CENTRO;4.042.075.212.551.190;-3.712.699.107.286.400;914 548 700 (Información general);Monumento
Panteón de Hombres Ilustres; La construcción de este edificio responde a dos de las constantes de fines de siglo: la arquitectura historicista y la escultura funeraria. En él reposan trece personajes ilustres de la historia política y militar española. ;"  De martes a sábado de 10 a 14 y de 16 a 18:30 horas  Domingos y festivos de 10 a 15 horas. Lunes cerrado   Cerrado :    Enero los días 1 y 6  Mayo el día 1  Diciembre el día 25 ; los días 24 y 31 (desde las 14:30 horas), monumento cerrado a las 15 horas.    Cierre del acceso al monumento media hora antes.  Nota. El  7 de diciembre  abierto en horario de mañana y tarde.  ";; Metro: Atocha (línea 1)  Bus: 10, 14, 24, 32, 37, 54, 57, 141  Renfe: Atocha ;JULIAN GAYARRE;CALLE;3;28014;RETIRO;4.040.622.617.519.110;-3.683.413.041.846.520;914 548 700 (Información general);Monumento
Parroquia Nuestra Señora del Buen Consejo;;;; Metro: La Latina (línea 5)   Bus: 17, 18, 23, 31, 35, 50, 65 ;TOLEDO;CALLE;37;28005;CENTRO;40.412.964.921.671.900;-3.707.383.827.213.780;913 692 037;Monumento
Parroquia San Fermín de los Navarros;;;; Metro:  Rubén Darío (Línea 5)  Bus: 5, 7, 14, 16, 27, 40, 45, 61, 147, 150 ;EDUARDO DATO;PASEO;10;28010;CHAMBERI;40.432.757.364.795.800;-3.692.571.049.214.640;913 197 148;Monumento
Parroquia San Ginés;;;; Metro:  Sol (líneas 1, 2, 3) , Opera (líneas 2, 5, Ramal) , Callao (líneas 3, 5)   Bus:  3, 25, 39  Renfe: Sol ;ARENAL;CALLE;13;28013;CENTRO;4.041.728.242.858.590;-3.707.028.284.837.050;913 664 875;Monumento
Parroquia San José;;;; Metro: Banco de España (línea 2) ,  Gran Vía (líneas 1, 5)  Bus: 1, 2, 3, 5, 9, 15, 20, 46, 51, 52, 53, 74, 146, 150,   Renfe: Sol, Recoletos ;ALCALA;CALLE;43;28014;CENTRO;4.041.904.792.380.410;-36.966.856.794.698.700;915 226 784;Monumento
Parroquia San Manuel y San Benito;;;; Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2, 9)  Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 74, 146, 203 ;ALCALA;CALLE;83;28009;SALAMANCA;4.042.074.217.866.130;-36.860.471.147.515.600;914 357 682;Monumento
Parroquia San Marcos;;;; Metro: Plaza de España (líneas 3, 10), Noviciado (línea 2)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 138, 148, C1, C2, M2 ;SAN LEONARDO;CALLE;10;28015;CENTRO;4.042.476.160.196.840;-37.111.617.863.516.700;915 471 079 ;Monumento
Parroquia San Millán y San Cayetano;;;; Metro: Latina (línea 5) Tirso de Molina (línea 1)  Bus: 6 , 17 , 18 , 23 , 26 , 32 , 35 , 41 , 60 , 65 , 148 , C , M-1 (minibús)  Renfe: Embajadores ;EMBAJADORES;CALLE;15;28012;CENTRO;40.409.461.123.751.500;-3.705.791.428.982.770;915 270 790;Monumento
Parroquia San Nicolás de Bari de los Servitas;;;Parroquia personal de los italianos; Metro: Opera (líneas 2, 5, ramal)  Bus: 3, 25, 31, 39, 50, 65, 148 ;SAN NICOLAS;PLAZA;6;28013;CENTRO;40.415.793.260.849.800;-37.118.688.527.171.200;915 594 064;Monumento
Parroquia Santa Bárbara;;;; Metro: Colon (línea 4), Alonso Martínez (líneas 4, 5, 10)  Bus: 3, 5, 14, 21, 27, 37, 45, 53, 150  Renfe: Recoletos ;"GENERAL CASTA&Ntilde;OS";CALLE;2;28004;CENTRO;4.042.428.879.388.520;-36.940.873.878.242.100;913 194 811;Monumento
Parroquia Santa Cruz;;;; Metro: Sol (líneas 1, 2, 3), Tirso de Molina (línea 1)  Bus: 3, 6, 17, 18, 23, 26, 31, 32, 35, 50, 65, M1  Renfe: Sol ;ATOCHA;CALLE;6;28012;CENTRO;40.414.608.558.946.000;-3.705.255.882.048.690;913 691 239;Monumento
Parroquia Santiago y San Juan Bautista;;;; Metro: Ópera (línea 2, 5, Ramal)  Bus: 3, 25, 39, 148 ;SANTIAGO;PLAZA;24;28013;CENTRO;4.041.652.031.892.380;-37.108.392.672.110.600;915 480 824;Monumento
Plaza de Oriente; Diseñada por González Velázquez. Se empieza a construir en 1816, tomándose como eje el Teatro Real enfrentado al Palacio Real. Su trazado definitivo se realiza en 1850 por Narciso Pascual Colomer. Entre 1994 y 1997 se llevó a cabo la remodelación que integra en un conjunto peatonal el Palacio Real y el Teatro de la Opera, siguiendo el proyecto de los arquitectos Miguel Oriol e Ibarra y Miguel Botella Ruiz-Castillo. Los jardines situados frente al Palacio Real. En el centro de la plaza se encuentra la estatua ecuestre de Felipe IV, obra fundida por Pietro Tacca según cálculos de Galileo Galilei. ;;; Metro: Ópera (líneas 2, 5, R)  Bus: 3, 25, 33, 39, 148 ;ORIENTE;PLAZA;0;28013;CENTRO;;;;Monumento
Plaza Mayor;Lugar emblemático de Madrid con origen en la antigua Plaza del Arrabal, extramuros del recinto medieval y foco comercial del primitivo Madrid. Tuvo forma irregular debido a su crecimiento espontáneo,  y fue objeto de varios proyectos de regularización. Al ser elegida Madrid como capital, se vio la necesidad de crear una auténtica Plaza Mayor y Felipe  II   se lo encargó a Juan de Herrera. En el siglo  XIX   se colocó la estatua de Felipe  III  a cuyo reinado pertenece la construcción de la plaza. ;; Todos los domingos de 9 a 14 horas se celebra un mercadillo filatélico (sellos) ; Metro: Sol (líneas 1, 2, 3), Tirso de Molina (línea 1)  Bus: 3, 17, 18, 23, 31 ;MAYOR;PLAZA;0;28012;CENTRO;4.041.498.735.934.110;-3.706.662.448.203.060;;Monumento
Plaza Monumental de Toros de las Ventas; De estilo neomudéjar se terminó de construir en el año 1931. Basada en un proyecto de José Espelius, quien murió antes de la conclusión de las obras, fue terminada por Manuel Muñoz Monasterio. El terreno se presenta en talud, salvado desde la Avenida de los Toreros mediante escalinatas que interrumpen el trazado ajardinado. ;  La plaza de toros de Las Ventas está abierta  todos los días de 10 a 17:30 horas, para realización de visitas guiadas , excepto días de cierre excepcional.   Los días de corrida se cierra 4 horas antes del inicio del espectáculo, que se celebran:   Todos los domingos de finales de marzo hasta principios de octubre  Durante la Feria de San Isidro  Durante la Feria de Otoño en octubre  Días de cierre: 25 de diciembre y 1 de enero     Por motivos de organización, el Tour podrá variar su recorrido y horario informando al visitante antes del acceso. Teléfono de información: 687 73 90 32 ;; Metro: Ventas (líneas 2, 5)  Bus: 12, 21, 38, 53, 106, 110, 146 ;ALCALA;CALLE;237;28028;SALAMANCA;4.043.117.134.669.580;-36.634.583.301.342.300;913 562 200 ;Monumento
Puerta del Sol;Toma su nombre de un postigo de la antigua muralla medieval que estaba decorado con un Sol y que se derribó en el siglo XVII, el lugar conservó el nombre. En origen fue un punto exterior de la ciudad, aunque debido al crecimiento de Madrid y a su  situación fue convirtiéndose poco a poco en el centro de la capital. En 1857 ,el Ministerio de Fomento  convoca un concurso quedando aprobada la reforma de Lucio del Valle, Juan Rivera y José Morer, que conservaba la alineación de la antigua Casa de Correos en uno de los lados, mientras que el otro adoptaba una forma semicircular.;;; Metro: Sol (líneas 1, 2, 3)  Bus: 15, 20, 51, 52, 53 ;PUERTA DEL SOL;PLAZA;1;28013;CENTRO;40.416.887.979.993.900;-37.022.740.027.977.300;;Monumento
Real Academia de Ciencias Morales y Políticas;Ubicada en una de las pocas casas-palacio del siglo  XV  conservadas en Madrid. La torre y la casa fueron mandadas construir por Álvaro de Luján antes de 1471. Su planta, de forma irregular, se distribuye en torno a un gran patio central y tiene triple fachada. El edificio ha sufrido múltiples reformas, una de las cuales fue para la instalación de la  Real Academia , llevada a cabo en 1858.;;  Actividades: disertaciones privadas para los académicos. Actos públicos cuando ingresa un nuevo académico.  Biblioteca: acceso restringido a académicos e investigadores.   ; Metro: Sol (líneas 1, 2, 3), Ópera (líneas 2, 5)  Bus: 3, 25, 31, 39, 50, 65, 148, N16, N26  Renfe: Sol ;DE LA VILLA;PLAZA;2;28005;CENTRO;404.151.547.271.264;-371.022.377.531.515;915 481 330;Monumento
Real Academia de Jurisprudencia y Legislación;;;  Salón de actos   Biblioteca  Archivo   Sala de conferencias   Actividades: conferencias, seminarios y coloquios  ; Metro: Banco de España (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 27, 34, 37, 45, 46, 51, 52, 53, 146, 150, 202, N9, N1, N4,  N10, N11, N12, N13, N14, N15, N17, N25, N26. ;MARQUÉS DE CUBAS;CALLE;13;28014;CENTRO;4.041.749.648.159.220;-36.955.027.540.085.200;915 222 069;Monumento
Real Academia Española de Historia;;;; Metro: Antón Martín (línea 1), Sevilla (línea 2).  Bus: 6, 15, 20, 26, 32, M1, N25. ;DE LEÓN;CALLE;21;28014;CENTRO;4.041.346.631.071.610;-3.699.008.959.181.700;914 290 611 ;Monumento
Real Academia Nacional de Farmacia;;;  Museo de farmacia   Biblioteca  ; Metro: Chueca (línea 5), Tribunal (línea 1 y 10), Alonso Martínez (línea 4, 5 y 10).  Bus: 3, 37, 40, 149, M2.  ;FARMACIA;CALLE;9;28004;CENTRO;40.423.966.629.698.400;-36.997.070.566.405.600;915 310 307  / 915 223 147;Monumento
Real Basílica San Francisco el Grande; Conjunto conventual que sustituyó al monasterio franciscano medieval, construido por Francisco de las Cabezas entre 1761 y 1768, que fue relevado por Antonio Polo y que concluye Francisco Sabatini en 1784 donde se exponen colecciones de pinturas de los siglos  XVII  al  XIX.  ;  Museo:     De martes a viernes de 10:30 a 12:30 y de 16 a 18 horas  Sábados de 10:30 a 12:30 y de 16 a 18 horas (si no se ofician actos religiosos).   Julio y agosto: de martes a domingo de 10:30 a 12:30 y de 17 a 19 horas.  ;; Metro: La Latina (línea 5) , Puerta de Toledo (línea 5)  Bus:  3, 17, 18, 23, 31, 35, 36, 41, 50, 60, 65, 148, 749, C1, C2 ;SAN BUENAVENTURA;CALLE;1;28005;CENTRO;4.041.084.005.024.220;-3.714.503.845.728.280;913 653 800;Monumento
Real Colegio Santa Isabel - La Asunción;;; Horario ampliado - Comedor ; Metro: Atocha , Antón Martín   Bus: 6 , 19 , 26 , 27 , 32 , 34 , 37 , 41 , 45 , 119 , C   Renfe: Atocha ;SANTA ISABEL;CALLE;46;28012;CENTRO;4.040.962.511.552.300;-36.965.767.139.076.400;915 273 183 - 915 273 181;Monumento
Real Fábrica de Tapices;; De lunes a viernes de 10 a 14 horas.   Cerrado: sábados, domingos, Semana Santa y agosto. ;Salones para eventos; Metro: Menéndez Pelayo (línea 1)  Bus: 10, 14, 26, 32, C ;FUENTERRABIA;CALLE;2;28014;RETIRO;40.406.087.329.011.600;-3.682.515.969.574.070;914 340 550;Monumento
Real Jardín Botánico; Centro de investigación del  CSIC  que alberga cuatro terrazas con plantas de América, Europa y el Pacífico, así como una colección de bonsáis.  ; El Jardín está abierto al público todos los días del año, excepto los días de Navidad y Año Nuevo.   Enero y febrero: de 10 a 18 horas  Marzo: de 10 a 19 horas  Abril: de 10 a 20 horas  De mayo a agosto de 10 a 21 horas  Septiembre: de 10 a 20 horas  Octubre: de 10 a 19 horas  Noviembre y diciembre: de 10 a 18 horas  ;; Metro: Atocha (línea 1)  Bus: 10, 14, 19, 24, 26, 27, 32, 34, 45, 57, 140, Circular  RENFE: Atocha ;MURILLO;PLAZA;2;28014;RETIRO;4.041.238.214.985.830;-3.692.032.097.926.270;914 203 017 (centralita);Monumento
Real Monasterio de la Encarnación; Edificio construído por Juan Gómez de Mora de 1611 a 1616 como monasterio anejo al Alcázar Real, modelo de lo que se ha dado en llamar barroco madrileño. Cuenta con la reliquia de San Pantaleón. ;  De martes a sábado: de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos: de 10 a 15 horas. Tardes cerrado  Cierre taquillas: una hora antes  Cerrado:   Enero: días 1 y 6.  Abril: del 1 al 4 inclusive, semana santa.  Mayo: día 1  Diciembre: 24,25 y 31.  El día  7 de diciembre  abierto horario de mañana y tarde.    ;; Metro:  Ópera (líneas 2, 5 y Ramal Ópera Príncipe Pío), Plaza de España (líneas 3, 10)  Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 147, 148, C1, C2 ;ENCARNACION;PLAZA;1;28013;CENTRO;4.041.967.800.877.380;-3.711.567.962.866.150;914 548 700 (Información general);Monumento
Real Monasterio de Santa Isabel; El Real Monasterio de Santa Isabel está situado en Madrid, dentro de la ciudad histórica, en una gran manzana, próxima a Atocha.  Santa Isabel agrupa dos fundaciones, un colegio de niñas, establecido por Felipe II, y un convento de clausura de monjas agustinas recoletas, fundado por la esposa de Felipe III, doña Margarita de Austria.   La arquitectura de la iglesia se debe a Gómez de Mora, de mediados del siglo XVIII. En la clausura se conservan numerosas obras pictóricas de los siglos XVII y XVIII. ; El acceso al templo sólo es posible en horario de culto ;;;SANTA ISABEL;CALLE;48;28012;CENTRO;4.041.213.027.498.250;-36.994.547.941.964.900;914 548 700 (Información general);Monumento
