NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Teatro Galileo;Se encuentra dentro del Centro Cultural Galileo del Ayuntamiento de Madrid, gestionado por el Grupo Smedia. Una sala, dedicada a la representación de obras de teatro de arte y ensayo y al teatro familiar durante los fines de semana, ubicada en el distrito de Chamberí.;;  Aparcamiento de pago  Ascensor  ;" Metro: Quevedo (línea 2), Arg&uuml;elles (líneas 3, 4, 6)  Bus: 2, 16, 21 , 61 ";GALILEO;CALLE;39;28015;CHAMBERI;4.043.371.190.964.790;-37.104.543.597.957.700;915 913 901; Teatro
Teatro Guindalera;Con un aforo de 75 localidades, esta sala apuesta por recuperar un teatro de arte y ensayo, punto de encuentro y de reflexión. En ella se reivindica la imaginación compartida con el espectador. Frente al despliegue de medios y frente a los grandes espacios se busca el acercamiento y un ambiente íntimo.;  Cerrado lunes y martes  ;  Objetos perdidos  ; Metro: Diego de León (líneas 4, 5, 6)  Bus: 1, 12, 43, 48, 56, 74, C1, C2 ;MARTINEZ IZQUIERDO;CALLE;20;28028;SALAMANCA;4.043.339.686.680.230;-36.696.580.993.972.800;913 615 521; Teatro
Teatro Infanta Isabel; El Teatro Infanta Isabel, conocido antes como 'Cinema Nacional' o 'Petit Palais', es una de las salas de teatro más antiguas de la ciudad, está situado en la calle Barquillo muy cerca de la Gran Vía. ; Días de cierre: lunes. ; Aparcamiento de pago. ; Metro: Banco de España (línea 2), Chueca (línea 5)  Bus: 3, 5, 14, 37, 45, 53, 146, 150  Renfe: Recoletos ;BARQUILLO;CALLE;24;28004;CENTRO;4.042.221.671.356.560;-36.955.867.306.586.300;915 210 212; Teatro
Teatro la Latina; Con casi un siglo de actividad escénica, desde que en 1919 fuera inaugurado como cinematógrafo, ha sido estirpe de artistas que forman parte del patrimonio teatral español, sede de empresarios, centro de trabajo de miles de profesionales y receptor de los aplausos de millones de espectadores.  Obra del arquitecto Pedro Muguruza. Ha sido uno de los escenarios más importantes para la representación de comedia y revista en la historia del teatro a lo largo del siglo  XX .   Debe su nombre a Beatriz Galindo, llamda 'la Latina', escritora y humanista española del siglo  XV . ; Cerrado: los lunes. ;  Objetos perdidos  Restauración  ; Metro: La Latina (Línea 5)  Bus: 17, 18, 23, 31, 35, 50, 60, 61, M1 ;CEBADA;PLAZA;2;28005;CENTRO;40.411.397.795.053;-3.708.781.739.576.840;913 652 835; Teatro
Teatro Lagrada; Sala de teatro alternativo, situada en la zona de Embajadores, donde se apuesta por la mezcla de diferentes manifestaciones artísticas como la fotografía, la música, la pintura y el propio teatro, haciendo especial hincapié en la representación de obras de nuevos autores.   Además de ser un espacio de representación artística, también lo es de formación, ya que, cuenta con una academia de actores donde se trabajan la interpretación, el entrenamiento corporal y vocal, la música y el canto. ;;; Metro: Embajadores (línea 3)  Bus: 34, 36, 60, 62, 78, 116, 118, 119, 148, E1  Renfe: Embajadores ;ERCILLA;CALLE;20;28005;ARGANZUELA;4.040.268.595.360.090;-370.289.238.039.068;915 179 698; Teatro
Teatro Lara; Es un espacio plural que da cabida a la música, a la poesía o a cualquier expresión artística, y que congrega a un público fiel y exigente.   Fue construido en 1879 e inaugurado el 3 de septiembre del año siguiente. Es uno de los teatros más llamativos de la Comunidad de Madrid desde el punto de vista arquitectónico. ;;; Metro: Callao (líneas 3, 5), Santo Domingo (línea 2)  Bus: 1, 2, 44, 46, 74, 75, 133, 146, 147, 148, M2 ;CORREDERA BAJA DE SAN PABLO;CALLE;15;28004;CENTRO;4.042.208.196.713.360;-37.044.498.348.290.200;915 239 027; Teatro
Teatro Lope de Vega; Se trata de un escenario legendario especializado en musicales de gran formato y montajes espectaculares. Su privilegiada ubicación en la Gran Vía y la ambición de sus producciones hacen de ella una de las salas más significativas y reconocidas del circuito madrileño.  ;;  Ascensor  Restauración  ; Metro: Santo Domingo (línea 2), Plaza de España (línea 3, 10), Callao (líneas 3, 5)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 138, 146, 147, 148, C1, C2 ;GRAN VÍA;CALLE;57;28013;CENTRO;4.042.189.272.510.080;-37.088.800.933.302.700;915 472 011; Teatro
Teatro Maravillas;Situado en el céntrico barrio de Malasaña. Inaugurado en 1886, tras cinco años de obras, vuelve a abrir sus puertas en el 2005, .;Días de cierre: lunes y martes; Ascensor ; Metro: Bilbao (línea 1, 4), San Bernardo (línea 2, 4)  Bus: 3, 21, 40, 147, 149 ;MANUELA MALASAÑA;CALLE;6;28004;CENTRO;40.428.675.760.717.700;-3.703.103.946.758.170;914 468 405; Teatro
Teatro María Guerrero. Centro Dramático Nacional; El teatro María Guerrero fue inaugurado en 1885 como teatro de la Princesa y declarado por el Ministerio de Cultura en 1996 Bien de Interés Cultural. En la actualidad cuenta con un segundo espacio para espectáculos de pequeño formato, con una capacidad máxima de 120 espectadores. ;;  Ascensor  Tienda  Consigna / guardarropa  Visitas guiadas  ; Metro: Colón (línea 4), Banco de España (línea 2), Chueca (línea 5).  Bus: 5, 14, 27, 37, 45, 53, 150.  Renfe: Recoletos. ;TAMAYO Y BAUS;CALLE;4;28004;CENTRO;4.042.288.948.179.910;-3.693.071.021.887.210;913 101 500; Teatro
Teatro Marquina;Inaugurado en 1962. En 1996 fue derribado para levantarlo nuevamente con más adelantos. Dos años más tarde se reinauguró.; Cerrado los lunes. ;; Metro: Banco de España (línea 2), Chueca (línea 5).  Bus: 5, 14, 27, 37, 45, 53, 150.  Renfe: Recoletos. ;PRIM;CALLE;11;28004;CENTRO;4.042.195.750.772.570;-36.937.451.531.542.600;915 328 554; Teatro
Teatro Monumental;Es el teatro donde la Orquesta y el Coro de Radio Televisión Española realiza sus actuaciones desde los años 60;Día de cierre: lunes;  Aparcamiento de pago  ; Metro: Antón Martín (Línea 1)  Bus: 6, 26, 32, M1 ;ATOCHA;CALLE;65;28012;CENTRO;4.041.248.331.678.500;-36.991.755.805.601.400;914 291 281; Teatro
Teatro Municipal de Títeres de El Retiro al Aire Libre;Dentro del parque de El Retiro, muy cerca de la entrada desde la plaza de la Independencia, donde se encuentra la Puerta de Alcalá, está el Teatro de Títeres, toda una institución para el público infantil madrileño.   Este teatro permanente de títeres ofrece casi todos los sábados y domingos un espectáculo en el que las artes plásticas, la interpretación, la música y la literatura se conjugan de manera magistral.;;; Metro: Retiro (línea 2).  Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 79, 146 y 202. ;MÉXICO;AVENIDA;4;28009;RETIRO;4.041.878.362.561.590;-36.866.519.471.003.600;670 723 360 / 917 924 112 (sólo mañanas) (Asociación Cultural Titirilandia) ; Teatro
Teatro Muñoz Seca;El teatro Muñoz Seca se encuentra en pleno centro de Madrid, en una ubicación privilegiada y muy turística. La sala ofrece una amplia variedad de obras teatrales. ; Cerrado los lunes. ;; Metro: Sol (línea 1, 2, 3), Gran Vía (línea 1, 5).  Bus: 1 , 2 , 3, 46, 50, 51, 74, 146, M2.  Renfe: Sol. ;CARMEN;PLAZA;1;28013;CENTRO;4.041.840.439.358.010;-37.032.798.991.593.800;915 232 128 ; Teatro
Teatro Nuevo Apolo; El teatro Nuevo Apolo, con 1000 butacas, es el teatro musical por excelencia de la ciudad. Situado en la zona centro, en la plaza de Tirso de Molina, en él se han representado grandes producciones como Los Miserables o Chicago. También tienen lugar espectáculos de humor y danza. ; Cerrado los lunes. ;  Objetos perdidos  Aparcamiento de pago  Restauración  ; Metro: Tirso de Molina (línea 1).  Bus: 6, 26, 32, 65, M1. ;TIRSO DE MOLINA;PLAZA;1;28012;CENTRO;4.041.234.075.831.110;-3.703.369.987.899.470;918 554 162; Teatro
Teatro Pavón (Compañía Nacional de Teatro Clásico); El teatro Pavón, inaugurado en 1925, vivió una época de decadencia y cerró durante unos años. Fue reinaugurado en el año 2000. Este escenario acoge temporalmente los montajes de la Compañía Nacional de Teatro Clásico, con representaciones de obras de autores clásicos como Tirso de Molina, Lope de Vega, Rojas Zorrilla o Calderón de la Barca. ;;  Objetos perdidos  Tienda  ; Metro: Latina (línea 5)  Bus: 17, 18, 23, 35, M1 ;EMBAJADORES;CALLE;9;28012;CENTRO;40.410.026.211.183.400;-37.061.980.491.148.600;915 282 819 (taquilla); Teatro
Teatro Pradillo; Teatro Pradillo reabrió sus puertas como centro de investigación y creación en abril de 2012 con la intención de ofrecerse como un espacio vivo que aspira a incidir en la vida pública y cultural, y a estar permanentemente conectado con la sociedad de la que forma parte .   ;; Tienda. ; Metro: Concha Espina (línea 9).  Bus: 9, 16, 19, 29, 52, 73. ;PRADILLO;CALLE;12;28002;CHAMARTIN;4.044.856.560.554.620;-36.747.261.219.408.600;914 169 011; Teatro
Teatro Príncipe Gran Vía; Este teatro madrileño lleva en su nombre el de la calle con la que prácticamente hace esquina, llamándose: Príncipe Gran Vía. Está especializado en comedia.  ; Cerrado los lunes. ;  Restauración  Consigna  Objetos perdidos  ; Metro: Gran Vía (líneas 1, 5), Callao (líneas 3, 5), Sol (líneas 1, 2, 3).  Bus: 1, 2, 3, 46, 74, 146, M2.  Renfe: Sol. ;TRES CRUCES;CALLE;8;28013;CENTRO;4.041.941.656.735.490;-3.702.760.005.318.700;915 318 514; Teatro
Teatro Quevedo;El Teatro Quevedo es una apuesta personal del productor Luis Antonio Rodríguez.  El teatro cuenta con 150 butacas y, además de las artes escénicas, tiene otro protagonista, el microcine. El nombre de este espacio hace referencia a uno de los literatos más importantes del Siglo de Oro, Francisco de Quevedo, y aprovecha su proximidad de la glorieta dedicada al mismo.; Taquillas:   Mañanas: miércoles a domingos de 11 a 15 horas   Tardes:  2 horas antes de cada función  ;; Metro: Quevedo (línea 2), Canal (líneas 2, 7)  Bus: 3, 16, 37, 61, 149 ;BRAVO MURILLO;CALLE;18;28015;CHAMBERI;4.043.560.652.525.370;-3.704.119.358.317.500;"914 457 193                  
                       
"; Teatro
Teatro Reina Victoria; Inaugurado el 10 de junio de 1916, fue construido según los planos del arquitecto José Espelius. Para la apertura, presidida por los reyes don Alfonso XIII y doña Victoria Eugenia, se eligió la obra El capricho de las damas.   La fachada es una de las más singulares de los teatros madrileños, con vidrieras de Maumejean y mosaicos de Talavera.  Tiene capacidad para más de 600 espectadores. De la decoración original del interior no queda ningún elemento. Sobre el patio de butacas se ve una claraboya que en sus primeros años se abría para ventilar la sala.  Durante la II República se llamó simplemente Victoria y en octubre de 1936 fue rebautizado con el nombre del dramaturgo Joaquín Dicenta. Aunque en su primera etapa produjo numerosos espectáculos musicales, acabó por ser uno de los teatros especializados en alta comedia. Y así sigue, dirigido actualmente por el empresario Enrique Cornejo. ; Días de cierre: lunes ;; Metro: Sol (líneas 1, 2 , 3) , Sevilla (línea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150, M1, M2  Renfe: Sol ;SAN JERONIMO;CARRERA;24;28014;CENTRO;4.041.651.548.060.070;-3.699.818.451.104.120;913 692 288; Teatro
Teatro Rialto;El teatro, situado en pleno corazón de la Gran Vía, tiene una capacidad para 1000 espectadores y es resultado de las obras de transformación del antiguo cine en un moderno escenario teatral. ;;; Metro: Santo Domingo (línea 2) , Callao (líneas 3, 5), Gran Via (líneas 1, 5), Plaza de España (líneas 3, 10)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 146, 147, 148 ;GRAN VIA;CALLE;54;28013;CENTRO;4.042.138.841.205.710;-3.707.377.753.413.240;910 839 500 (Taquilla); Teatro
Teatro Sala Cuarta Pared; Centro de formación, investigación y producción teatral independiente creado en 1985 por un grupo de personas de diferentes procedencias teatrales. Entonces apostaron por una línea de continuidad frente a proyectos efímeros de mero interés económico. Su objetivo era convertirse en un núcleo dinamizador en una situación teatral con síntomas de parálisis. Hoy en día es un lugar de encuentro para todos los que pretenden vivir y conocer el teatro de una forma diferente.  ;;  Equipamientos:    Objetos perdidos  Restauración    Servicios:    Exhibición de espectáculos  Cursos de formación  Campañas de teatro para escolares  Escuela de teatro para niños y jóvenes  ; Metro: Embajadores (línea 3), Acacias (línea 5)  Bus: 27, 34, 36, 41, 60, 78, 116, 118, 119, 148, C  Renfe: Embajadores ;ERCILLA;CALLE;17;28005;ARGANZUELA;40.402.777.112.937.400;-37.027.165.608.127.700;915 172 317; Teatro
Teatro Sanpol; El teatro Sanpol es pionero en España al dedicarse en exclusiva al público infantil y juvenil. Dispone de una programación anual estable, que va de septiembre a junio.  ;;  Sala de lactancia  Objetos perdidos  Restauración  ; Metro: Príncipe Pío (Líneas 6, 10, R)  Bus: 41, 46, 75  Renfe: Príncipe Pío ;SAN POL DE MAR;CALLE;1;28008;MONCLOA-ARAVACA;404.239.449.097.705;-37.265.957.347.882.100;915 419 089; Teatro
Teatro Tribueñe; De la mano del joven director y artista Hugo Pérez Rodríguez de la Pica y de la directora ucraniana Irina Kouberskaya , nace el Teatro Tribueñe en 2003. Un antiguo almacén de ferretería convertido en espacio teatral.  Se trata de una sencilla y acogedora sala, situada en los alrededores de la plaza de toros de las Ventas, cuya programación combina textos dramáticos con algunas obras más innovadoras y actuales.  Algunas de las obras representadas en el teatro han sido:  La casa de Bernarda Alba,   Por los ojos de Raquel Meller ,  Bodas de sangre ,  Dónde mira el ruiseñor cuando cruje una rama,  entre otras. Tanto Hugo Pérez como Irina Kouberskaya han recibido galardones como  El Ojo Crítico  de  RNE  en 2012 y el premio a la Mejor Dirección por  La casa de Bernarda Alba  de Federico García Lorca, entre otros.  ;;; Metro: Ventas (líneas 2, 5), Manuel Becerra (líneas 2, 6)  Bus: 12, 110, 210 ;SANCHO DAVILA;CALLE;31;28028;SALAMANCA;40.425.569.368.259.800;-36.615.996.399.032.000;912 427 727 / 913 553 390; Teatro
Teatro Valle Inclán. Centro Drámatico Nacional; Antiguo edificio del Teatro Olimpia, que se inauguró en 1926 para inmediatamente después funcionar como sala cinematográfica. En 1974 se estrenó como sala de teatro y treinta años después pasa a depender del Centro Dramático Nacional. Tras una intensa remodelación y modernización de las instalaciones, en 2006 se reinaugura como Teatro Valle-Inclán en el barrio de Lavapiés.  Cuenta con dos modernos escenarios, el principal con aforo de 510 butacas y la denominada Sala Francisco Neiva, con disposición a la italiana y 150 butacas. Funciona como segunda sede del Centro Dramático Nacional y acoge la representación de la mitad de las obras de su programa, así como la visita de compañías extranjeras. ;;  Objetos perdidos  Aparcamiento de pago  ; Metro: Lavapiés (línea 3)  Bus: 27, 34, 36, 41, 78, 119, C1, C2, E1, M1  Renfe: Embajadores ;VALENCIA;CALLE;1;28012;CENTRO;4.040.800.690.285.840;-37.004.845.788.684.900;915 058 801 ; Teatro
Teatro Victoria;" El Teatro Victoria, situado en el barrio de  Malasaña , ofrece una cuidada selección de obras de teatro; comedias, monólogos, musicales y teatro infantil. Pretende rescatar obras clásicas intentando aportar en ellas las nuevas técnicas y aportaciones artísticas que ofrece la modernidad ";  Días de cierre: lunes y martes  ;  Aparcamiento de pago  ; Metro: Noviciado (línea 2) Santo Domingo (línea 2), Plaza de España (líneas 2, 3, 10)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 146, 147, 148, M2 ;PEZ;CALLE;17;28004;CENTRO;4.042.378.660.181.590;-3.705.611.071.847.050;915 228 730 ; Teatro
Teatro. ArtEspacio Plot Point; Plot Point tiene su propia compañía teatral y ofrece un programa muy completo de representaciones. Además de sala de  espectáculos, también es escuela de teatro, cine y televisión donde los nuevos talentos pueden desarrollarse y vivir la interpretación de forma apasionada.  ;;; Metro: Embajadores (línea 3), Acacias (línea 5)  Bus: 34, 36, 55, 60, 78, 116, 118, 119, 148 ;ERCILLA;CALLE;29;28005;ARGANZUELA;4.040.192.531.437.170;-37.020.477.784.084.700;914 749 765; Teatro
Teatros del Canal; Moderno complejo de 35.200 metros cuadrados dedicados a las artes escénicas. El edificio, Premio Nacional de Arquitectura, es obra del arquitecto Juan Navarro Baldeweg y fue inaugurado en 2009 con las últimas novedades tecnológicas en el barrio de Chamberí.   Se compone de dos modernos teatros (Sala Roja y Sala Verde), una sala de ensayos (Sala Negra) y el Centro Danza Canal.  Su programación apuesta por la calidad técnica y la excelencia artística. La sala acoge desde textos clásicos y piezas modernas hasta conciertos, danza, flamenco, zarzuela, ópera, circo o cabaret. ;  Taquillas  (Calle Cea Bermúdez, 1): de 14:30 h a 21 horas., todos los días. La taquilla estará cerrada del 6 de julio al 5 de agosto (inclusive). ;"  Espacios escénicos:  los Teatros del Canal acogen dos grandes teatros abiertos al público, la Sala Roja y la Sala Verde, que, desde su apertura en febrero de 2009  han recibido a más de 600.000 espectadores, más de 1.500 representaciones y  331 montajes. Además, los Teatros disponen de una Sala Negra o de Ensayos, de uso interno, cuyo escenario reproduce las dimensiones de la Sala Roja.    Sala Roja     Aforo: 863 localidades (platea, 595; anfiteatro, 248 y palcos, 20)  Aforo con foso de orquesta: 799 localidades     Sala Verde     Aforo máximo: 777 localidades   Configuración clásica: 441 localidades   Configuración con público en laterales de escenario: 605 localidades  Configuración con público en 4 lados del escenario: 777 localidades     Sala Negra     Superficie escenario: 22 x 8 metros  Aforo: 180 localidades    Centro Danza Canal:  es un  espacio artístico dedicado a la creación y difusión de la danza en todas sus variedades, lenguajes y estilos. Entre sus objetivos principales, se encuentra el de apoyar a las compañías de danza, dinamizando su actividad y ofreciendo el entorno de trabajo más apropiado a sus profesionales. "; Metro: Canal (líneas 2, 7)  Bus: 3, 12, 37, 149 ;CEA BERMUDEZ;CALLE;1;28003;CHAMBERI;4.043.854.675.141.600;-3.705.057.921.443.050;"913 089 999  / 913 089 950                  
                  
"; Teatro
