NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Centro Cultural Agustín Díaz (Moncloa - Aravaca);; Secretaría: de lunes a viernes de 9 a 14 y de 16:30 a 21 horas. ;  5 aulas  Zona wifi  ; Bus: 41, 75 ;COMANDANTE FORTEA;PASEO;42;28008;MONCLOA-ARAVACA;40.427.538.776.051.800;-3.732.422.725.110.930;915 487 772 / 773 / 774 ; ZonaWifi
Centro Cultural Alfredo Kraus (Fuencarral - El Pardo);;Secretaría: de lunes a jueves de 9:30  a 14 y de 16 a 18. Viernes de 9:30 a 14 horas.;  Sala de exposiciones  Sala de lectura y estudio  2 salones de actos / auditorio  14 aulas  Cafetería  Zona wifi  ; Bus: 49 , 64 ;PRADERA DE VAQUERIZAS;GLORIETA;9;28035;FUENCARRAL-EL PARDO;4.049.082.275.610.170;-37.216.054.330.053.600;913 767 085; ZonaWifi
Centro Cultural Almirante Churruca (Latina);; Secretaría: de lunes a viernes de 9 a 14 y de 16,30 a 19 horas.  ;  Sala de exposiciones  Sala de lectura/estudio  Salón de actos/auditorio  10 Aulas  Zona wifi  ; Metro: Aviación Española (línea 10)  Bus: 17, 34, 39, 139  Renfe: Las Águilas ;FUENTE DEL TIRO;CALLE;72;28024;LATINA;403.829.835.905.706;-37.800.890.564.106.600;915 090 581 / 917 053 794; ZonaWifi
Centro Cultural Antonio Machado (San Blas - Canillejas);; Secretaría: de lunes a viernes de 10 a 13:45 y de 17 a 18:45 horas.  ;  5 salas de exposiciones  2 salones de actos / auditorio  18 aulas  Zona wifi  ;Bus: 4, 106, 140;SAN ROMAN DEL VALLE;CALLE;8;28037;SAN BLAS-CANILLEJAS;4.042.027.705.095.570;-3.621.741.078.700.330;913 135 294 ; ZonaWifi
Centro Cultural Aravaca (Moncloa - Aravaca);; Secretaría: de lunes a viernes de 10 a 13:30 horas. Lunes y martes de 18 a 20 horas ;  8 aulas  Zona wifi  ;Bus: 160, 161;ZARZA;CALLE;20;28023;MONCLOA-ARAVACA;4.045.843.103.553.320;-3.785.855.667.139.090;917 400 882 / 883; ZonaWifi
Centro Cultural Buenavista (Salamanca);; Secretaría: de 9 a 13 horas y de 16 a 18 horas de lunes a jueves. Viernes de 9 a 13 horas. ;  1 sala de exposiciones  1 sala de lectura y estudio  1 salón de actos / auditorio   8 aulas (incluyendo gimnasios)  Zona Wifi  ; Metro: Diego de León (líneas 4 , 5 , 6)  Bus: 1, 12, 48, 74 ;TOREROS;AVENIDA;5;28028;SALAMANCA;4.043.200.210.571.460;-36.709.293.330.780.200;917 240 800 / 917 240 802; ZonaWifi
Centro Cultural Buero Vallejo (San Blas - Canillejas);; Secretaría: de lunes a viernes de 9:30 a 13:30 y de 16 a 18 horas.  ;  Sala de exposiciones  Salón de actos / auditorio  8 aulas  Zona wifi  ; Metro: Torres Arias (línea 5)  Bus: 77  ;"BOLTA&Ntilde;A";CALLE;26;28022;SAN BLAS-CANILLEJAS;4.044.477.474.902.180;-36.129.105.844.633.700;917 411 182; ZonaWifi
Centro Cultural Carril del Conde (Hortaleza);; Secretaría (atención al público): de 9 a 14 horas ;  Zona wifi  ; Metro: Arturo Soria (línea 4)  Bus: 9, 72, 73 ;CARRIL DEL CONDE;CALLE;57;28043;HORTALEZA;4.046.088.953.531.130;-36.544.210.187.969.400;"917 161 240 / 917 161 242                        
"; ZonaWifi
Centro Cultural Casa de Vacas (Retiro);; De lunes a domingo de 10 a 21 horas. ;  Sala de exposiciones  Salón de actos / auditorio  Zona Wifi  ; Metro: Retiro (línea 2)  Bus: 2, 20, 28, 202 ;COLOMBIA;PASEO;1;28009;RETIRO;4.041.906.024.374.350;-36.840.615.387.926.900;"914 095 819 / 914 092 336              
"; ZonaWifi
Centro Cultural Ciudad Pegaso (San Blas - Canillejas);; Secretaría: de lunes a viernes de 10 a 13:30 y de 16:30 a 19 horas. ;  Salas de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  13 aulas  Zona wifi  ;Bus :  77 ;SEPTIMA;AVENIDA;11;28022;SAN BLAS-CANILLEJAS;40.448.428.925.762.600;-35.980.969.888.187.300;913 209 770; ZonaWifi
Centro Cultural Dotacional Integrado Arganzuela;; Secretaría: de lunes a viernes de 9 a 13 y de 17 a 19 horas ;  Equipamientos    Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  2 salas de ensayo  8 aulas  Cafetería  Zona wifi    Servicios    Actividades de ocio y tiempo libre  Convivencia familiar y social   Atención psicosocial  ; Metro: Palos de la Frontera (línea 3)  Bus: 6, 8, 19, 45, 47, 55, 59, 85, 86, 102, 247  Renfe: Delicias ;CANARIAS;CALLE;17;28045;ARGANZUELA;4.040.207.279.862.860;-36.955.325.387.824.000;915 063 610; ZonaWifi
Centro Cultural Eduardo Úrculo (Tetuán);; Secretaría: de lunes a viernes de 9:30 a 13:30 y de lunes a jueves 17 a 18:30 horas. ;  2 salas de exposiciones  1 Salón de actos / auditorio  4 salas de ensayo  9 aulas  Zona wifi  ; Metro: Ventilla (línea 9)  Bus: 42 ;DONOSO;PLAZA;5;28029;TETUAN;4.046.903.299.144.090;-36.976.620.067.964.900;917 337 249, 913 239 740; ZonaWifi
Centro Cultural el Madroño (Vicálvaro);;Secretaría: de lunes a viernes de 9 a 14 horas.;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / Auditorio  7 aulas  Zona wifi  ; Metro: Vicálvaro (línea 9)  Bus: 4, 100, 106, 130 ;VILLARDONDIEGO;CALLE;36;28032;VICALVARO;40.405.283.650.744.300;-36.086.278.232.922.800;"917 753 140 /  917 753 141              
"; ZonaWifi
Centro Cultural El Pozo (Puente de Vallecas);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  2 salas de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio  2 salas de ensayo  12 aulas  Cafetería  Zona wifi  ; Bus: 24, 102 ;GLORIETAS;AVENIDA;19 - 21;28053;PUENTE DE VALLECAS;403.735.856.436.473;-36.602.546.064.905.300;917 866 372 / 917 866 644; ZonaWifi
Centro Cultural el Torito (Moratalaz);; Secretaría:    De lunes a viernes de 9 a 14 y de 17 a 19 horas   Sábados y domingos cerrado  Agosto cerrado  ;  Sala de lectura y estudio  Salón de actos / auditorio  9 aulas  Zona wifi  ; Metro: Artilleros (línea 9)  Bus: 20, 30, 32, 71, 100 ;MORATALAZ;AVENIDA;130;28030;MORATALAZ;4.040.609.591.857.160;-3.646.536.107.063.500;913 287 385 / 913 287 386; ZonaWifi
Centro Cultural Fernando de los Ríos (Latina);; Secretaría: de lunes a viernes de 9 a 14 y de 16 a 18:30 horas ;  Sala de exposiciones  2 salas de lectura/estudio  Salón de actos / auditorio  11 aulas  Cafetería  Zona wifi  ;Bus: 25, 31, 121, 138;CAMARENA;CALLE;10B;28047;LATINA;4.039.552.030.374.420;-37.562.666.456.453.600;917 198 993 / 917 198 930; ZonaWifi
Centro Cultural Galileo (Chamberí);;  Centro    De lunes  a viernes de 8:30 a 21:30 horas  Sábados de 10 a 20:30 horas.  Domingo y festivos: cerrado     Secretaría    De lunes a viernes 10 a 13 horas  Lunes y jueves de 16 a 17:30 horas    Sala exposiciones    De lunes a sábado de 10 a 14 y de 15 a 20 horas.  ;  Espacios    Teatro Galileo  Auditorio    Servicios    2 Salas de exposiciones  1 Salas de lectura y estudio  1 Salón de actos / Auditorio  14 Aulas  Cafetería  Zona wifi  ; Bus: 2, 16, 61, 202 ;GALILEO;CALLE;39;28015;CHAMBERI;4.043.371.190.964.790;-37.104.543.597.957.700;915 913 901; ZonaWifi
Centro Cultural Gloria Fuertes (Barajas);; Secretaría: de lunes a viernes de 10 a 14 y de 16 a 19 horas. ;  Sala de exposiciones  5 aulas  Cafetería  Zona wifi  ; Bus: 105, 112, 115, 151. ;LOGROÑO;AVENIDA;179;28042;BARAJAS;40.460.622.835.379.600;-35.936.877.657.335.900;913 120 243; ZonaWifi
Centro Cultural Hortaleza;; Secretaría (atención al público): de 9 a 14 horas ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  4 salas de ensayo  5 aulas  Zona wifi  ; Metro: Parque de Santa María (línea 4)  Bus: 72, 87, 107 ;SANTA VIRGILIA;CALLE;15;28033;HORTALEZA;40.476.859.845.869.500;-36.420.353.342.333.200;913 821 493; ZonaWifi
Centro Cultural Huerta de la Salud (Hortaleza);; Secretaría (atención al público): de 9 a 14 horas ;  Salón de actos / Auditorio  3 aulas  Zona wifi  ; Metro: San Lorenzo (línea 4)  Bus: 9, 72, 87, 107 ;MAR DE ARAL;CALLE;13 posterior;28033;HORTALEZA;404.745.567.778.344;-36.430.751.341.515.500;913 825 104; ZonaWifi
Centro Cultural José Luis López Vázquez (San Blas - Canillejas);; Secretaría: de lunes a viernes de 9 a 14 y 15 a 18 horas. ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  4 aulas  Zona wifi  ;Bus :  77 ;FEBRERO;CALLE;4;28022;SAN BLAS-CANILLEJAS;40.446.818.592.300.200;-3.572.741.163.820.910;913 295 211 (secretaría); ZonaWifi
Centro Cultural Jose Luis Sampedro (Latina) (antiguo Centro Cultural Lucero);; Secretaría: de lunes a viernes de 9 a 14:30 horas y de 16 a 18 horas ;  4 salas de ensayos  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  6 aulas  Zona wifi  ; Metro: Laguna (línea 6)  Bus: 55, 119, 138  Renfe: Laguna ;CASTROSERNA;CALLE;4B;28047;LATINA;4.040.159.394.334.660;-3.749.110.841.406.560;915 267 820 / 821; ZonaWifi
Centro Cultural Juan Gris (Moncloa - Aravaca);;  De lunes a viernes de 10 a 13:30 horas  De lunes a jueves de 17 a 18:30 horas   ;  3 aulas.  Zona wifi.  ; Metro: Francos Rodríguez (línea 7)  Bus: 44, 64, 126, 127, 132 ;FRANCOS RODRIGUEZ;CALLE;100;28039;MONCLOA-ARAVACA;40.457.862.962.907.300;-371.225.373.746.578;914 507 865 / 998 ; ZonaWifi
Centro Cultural Julio Cortázar (Moncloa - Aravaca);; Secretaría: de lunes a jueves (atención al público) de 10 a 14 y de 17 a 20 horas. Viernes de 10 a 14 horas. ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  6 aulas  Zona wifi  ; Metro: Valdezarza (línea 7)   Bus: 126, 127, 132 ;ANTONIO MACHADO;CALLE;20;28035;MONCLOA-ARAVACA;4.046.678.159.096.300;-37.195.669.111.891.700;913 734 375; ZonaWifi
Centro Cultural la Elipa (Ciudad Lineal);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas ;  Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi  ; Metro: La Elipa (línea 2).  Bus: 110, 113, 210. ;SANTA FELICIDAD;CALLE;39;28017;CIUDAD LINEAL;40.424.399.136.378.100;-36.503.185.491.568.600;914 055 312; ZonaWifi
Centro Cultural La Vaguada (Fuencarral - El Pardo);; Secretaría: de lunes a jueves de 9 a 14 y de 16 a 19 horas.  Viernes de 9 a 14 ;  Sala de exposiciones  Salón de actos / auditorio  7 aulas  Zona wifi  ; Metro: Barrio del Pilar (línea 9).  Bus: 49 , 83 , 128 , 132 , 137 ;MONFORTE DE LEMOS;AVENIDA;38;28029;FUENCARRAL-EL PARDO;4.047.900.813.206.290;-3.709.138.377.702.430;915 886 883; ZonaWifi
Centro Cultural Lope de Vega (Puente de Vallecas);; Secretaría: de lunes a viernes no festivos de 9 a 14 y de 17 a 19 horas. ;"  Sala de exposiciones   Sala de lectura y estudio  Salón de actos / auditorio  2 salas de ensayo  9 aulas  Vending ( 3&ordf;  planta)  Zona wifi  "; Bus: 24, 102 ;CONCEJO DE TEVERGA;CALLE;1;28053;PUENTE DE VALLECAS;40.386.293.684.801.800;-36.718.658.006.661.900;"917 570 580 / 917 570 581                 
"; ZonaWifi
Centro Cultural Los Rosales (Villaverde);; Secretaría: de lunes a jueves de 9:30 a 13:30 y de 17 a 19 y viernes de 9:30 a 13:30 horas.  Del 8 al 31 de julio de 9 a 14 horas. ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  9 aulas  Cafetería  Zona wifi  ; Bus: 85 ;LOS ROSALES;AVENIDA;133;28021;VILLAVERDE;4.035.074.797.433.510;-36.773.064.421.969.200;917 109 273; ZonaWifi
Centro Cultural Mercado de Ibiza (Retiro);;Secretaría: de lunes a viernes de 9 a 14 horas.;  2 salas de lectura y estudio  6 aulas  Zona Wifi  ; Metro: Ibiza (línea 9)  Bus: 15, 26, 61, 63, 202, 215 ;IBIZA;CALLE;8;28009;RETIRO;4.041.817.157.699.020;-3.677.392.762.224.420;"915 572 601  / 914 009 788 / 915 571 885         
"; ZonaWifi
Centro Cultural Meseta de Orcasitas (Usera);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  1 Sala de exposiciones  1 Salón de actos / auditorio  2 Salas de ensayo  3 aulas  Zona wifi  ; Bus: 78, 81, 116 ;ASOCIACION;PLAZA;1;28041;USERA;4.036.968.950.845.350;-37.081.679.144.829.000;913 415 677, 913 415 326; ZonaWifi
Centro Cultural Miguel Hernández (Latina);; Secretaría: de lunes a viernes de 9 a 14:30 y de 17 a 19 horas ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  7 aulas  Zona wifi  ; Bus: 34, 39, 117, 139  Renfe: Las Aguilas ;SERRADILLA;CALLE;13;28044;LATINA;40.378.853.797.128.300;-37.819.616.113.032.100;917 066 300; ZonaWifi
Centro Cultural Moncloa (Moncloa - Aravaca);            ;Secretaría: de lunes a viernes de 9:30 a 13:30 horas;  Sala de exposiciones  Salón de actos / auditorio  Zona wifi  ; Metro: Moncloa (líneas 3, 6)  Bus: 1, 44, 82, 83, 132, 133, 160, 161, 162, A, G, C  ;MONCLOA;PLAZA;1;28008;MONCLOA-ARAVACA;40.435.209.393.826.600;-37.188.765.163.188.200;"915 886 978  / 914 800 586 /  915 886 952 (puerta de entrada)                 
"; ZonaWifi
Centro Cultural Nicolás Salmerón (Chamartín);; Secretaría:   De lunes a jueves de 9 a 13:30 y de 16 a 19 horas  Viernes de 9 a 1:30 horas y de 16 a 17 horas  ;  2 Sala de exposiciones  1 Salón de actos / auditorio  1 Sala de lectura y estudio  Sala de ensayo  17 aulas  Cafetería  Zona wifi  ; Metro: Concha Espina (línea 9), Prosperidad (línea 4), Cruz del Rayo (línea 9)  Bus: 7, 16, 19, 29, 51, 52 ;MANTUANO;CALLE;51;28002;CHAMARTIN;4.044.810.636.195.710;-36.762.309.620.097.300;915 103 751; ZonaWifi
Centro Cultural Orcasur (Usera);; Secretaría: de lunes a viernes de 9 a 13:30 y de 17 a 18:30 horas. ;  1 salón de actos / auditorio  2 salas de ensayo  6 aulas  Zona wifi  ; Bus: 78, 116  Renfe: Orcasitas ;PUEBLO;PLAZA;2;28041;USERA;40.366.768.324.753.400;-3.701.141.063.083.800;913 188 090; ZonaWifi
Centro Cultural Príncipe de Asturias (Ciudad Lineal);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas ;  Sala de exposiciones  Salón de actos / auditorio  3 aulas  Zona wifi  ; Metro: Ciudad Lineal (línea 5)  Bus: 4, 38, 48, 70, 105. ;HERMANOS GARCIA NOBLEJAS;CALLE;14;28037;CIUDAD LINEAL;4.043.642.637.151.030;-36.373.470.563.687.900;"915 887 564                               
"; ZonaWifi
Centro Cultural Puerta de Toledo (Centro);;Secretaría: de lunes a viernes de 9 a 14 horas y de 16 a 18 horas.;  Salón de actos / auditorio  5 aulas  Zona wifi  ; Metro: Puerta de Toledo (línea 5).  Bus: 3, 17, 18, 23, 35, 41, 60, 148. ;GRAN VIA DE SAN FRANCISCO;AVENIDA;2;28005;CENTRO;4.040.740.551.053.050;-37.119.218.940.274.000;913 662 728; ZonaWifi
Centro Cultural Quinta del Berro (Salamanca);;  Secretaría:     General: de lunes a jueves de 9 a 14 y de 16 a 18 horas. Viernes de 9 a 14 horas.  Julio: de 9 a 14 horas  Agosto, cerrado.  ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  4 aulas  Zona wifi  ;Bus: 15 , 28 , 71;ENRIQUE D'ALMONTE;CALLE;1;28028;SALAMANCA;4.042.206.601.994.430;-3.662.968.075.865.230;915 570 807 ; ZonaWifi
Centro Cultural San Fermín (Usera);; Secretaría: de lunes a viernes de 9:30 a 13:30 y de 17 a 20 horas. ;  6 aulas  1 sala de exposiciones  Zona wifi  ; Metro: Hospital 12 de Octubre (línea 3)  Bus: 23, 78, 123 ;ESTAFETA;CALLE;33;28041;USERA;4.037.164.288.657.410;-36.920.627.827.867.500;917 920 111; ZonaWifi
Centro Cultural San José de Calasanz (Latina);; Secretaría: de lunes a viernes de 9 a 14:30 horas y de 16:30 a 18:30 horas.  ;  Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio  9 aulas  Zona wifi  ;Bus: 119, 138 ;MARIA DEL CARMEN;CALLE;65;28011;LATINA;4.040.647.389.284.970;-37.327.010.920.242.000;914 649 304; ZonaWifi
Centro Cultural San Juan Bautista (Ciudad Lineal);; Secretaría: de lunes a viernes de 9 a 14 horas y de 17 a 19 horas ;  Sala de exposiciones  Sala de lectura y estudio   Salón de actos / auditorio   7 aulas  Cafetería  Zona wifi  ; Metro: Avenida de la Paz (línea 4)  Bus: 11, 53, 70, 122 ;SAN NEMESIO;CALLE;4;28043;CIUDAD LINEAL;4.045.224.737.965.270;-36.580.402.287.911.900;914 157 705; ZonaWifi
Centro Cultural Sara Montiel (Latina) (antiguo Centro Cultural Campamento);; Secretaría: de lunes a viernes de 9 a 14 horas y de 16:30 a 19 horas ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  8 aulas  Zona wifi  ; Metro: Colonia Jardín (línea 10)  Bus: 65 ;BOADILLA DEL MONTE;CARRETERA;40B;28024;LATINA;40.399.764.677.637.100;-3.775.144.917.950.530;915 120 890; ZonaWifi
Centro Cultural Teresa de Calcuta (Barajas);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  2 Sala de exposiciones  1 Sala de lectura y estudio  12 aulas  Zona wifi  ; Metro: Alameda de Osuna (línea 5)  Bus: 101, 112, 114, 115, 151 ;NAVIO;PLAZA;4;28042;BARAJAS;4.045.531.140.556.260;-3.587.638.001.688.090;913 291 226 ; ZonaWifi
Centro Cultural Usera 1;; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 20 horas. ;  1 salón de actos/ auditorio  1 sala de estudios  4 aulas  Zona wifi  ; Metro: Plaza Elíptica (línea 6)  Bus: 6, 60, 81 ;RAFAELA YBARRA;AVENIDA;49;28026;USERA;40.381.095.838.993.100;-3.710.973.351.109.330;"915 887 214 (Información)                         
"; ZonaWifi
Centro Cultural Valdebernardo (Vicálvaro);;Secretaría: de lunes a viernes de 9 a 14 horas.;  Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / Auditorio  3 salas de ensayo  14 aulas  Zona wifi  ; Metro: Valdebernardo (línea 9)  Bus: 8, 71, 130 ;INDALECIO PRIETO;BULEVAR;21;28032;VICALVARO;4.039.982.891.410.400;-3.621.281.890.570.370;913 016 460 / 913 016 462; ZonaWifi
Centro Cultural Villa de Barajas;; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  3 salas de exposiciones  Salón de actos / auditorio   14 aulas  Zona wifi  Ludoteca gratuita: sábados de 10 a 14 horas (niños de 3 a 12 años)  ; Metro: Barajas (línea 8)  Bus: 101, 105, 115 ;BOTICA;CALLE;10-jul;28042;BARAJAS;40.473.402.418.562.200;-35.785.233.191.070.300;913 291 803; ZonaWifi
Centro Cultural Zazuar (Villa de Vallecas);; Secretaría: de lunes a viernes de 9 a 14 horas y de 16:30 a 19:30 horas ;  Salón de actos / auditorio  6 aulas  Zona wifi  ; Bus: 58, 63, 145 ;ZAZUAR;CALLE;4;28031;VILLA DE VALLECAS;4.038.281.899.948.720;-3.606.140.062.044.450;913 322 529; ZonaWifi
Centro de Día Municipal 'Luis Peidró';; De 8,15 a 18 horas de Lunes a Viernes. ; - Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.  - Zona wifi. ; Metro: L1 (Puente Vallecas)  Bus: 152, 10, 24, 54 ;LUIS PEIDRO;CALLE;2;28007;RETIRO;4.039.701.377.469.420;-36.735.395.596.361.500;"914 348 706      
915 523 245"; ZonaWifi
Centro de Formación de Barajas;;De lunes a viernes de 8 a 15 horas; Cursos de formación.  Acceso a Internet a través de WiFi ;BUS: 114 , 115 , 151;CANTABRIA;AVENIDA;6;28042;BARAJAS;4.045.463.575.922.800;-3.587.632.115.472.540;91 324 28 37; ZonaWifi
Centro de la Agencia para el Empleo Los Cármenes;;De lunes a viernes de 9 a 15 horas ; - Gestión de las políticas municipales de empleo, mediante la intermediación laboral, la orientación y formación de trabajadores, y el fomento del empleo estable y de calidad. - Áreas funcionales para llevar a cabo diversas actuaciones dirigidas al fomento del empleo.  Acceso a Internet a través de WiFi. ;BUS: 31 , 55 , 119 , 17 , 25;ALHAMBRA;CALLE;89;28047;LATINA;4.039.607.142.096.170;-3.743.523.249.563.960;914 225 407/ 010 (Información); ZonaWifi
Centro de Salud Santa Hortensia;;De lunes a viernes de 8 a 21 horas;; Metro: Prosperidad (línea 4)  Bus: 9, 40, 43, 72, 73 ;SANTA HORTENSIA;CALLE;14;28002;CHAMARTIN;40.445.161.353.404.300;-36.698.809.711.248.300;915 194 566 (Cita previa automática); ZonaWifi
Centro de Servicios Sociales Dehesa de la Villa;;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.   Petición de citas:    En el Centro de Servicios Sociales: presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.    ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ; Metro: Antonio Machado (línea 7), Valdezarza (línea 7)  Bus: 126, 127 y 132 ;ANTONIO MACHADO;CALLE;22;28035;MONCLOA-ARAVACA;4.046.711.526.748.940;-37.195.114.936.540.900;913 730 224 / 913 768 772 / 913 732 564; ZonaWifi
Centro de Servicios Sociales Eduardo Minguito; Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario  solicitar cita previa , salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea   Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   Zona wifi  ; Metro: Villaverde Bajo Cruce (línea 3)  Bus: 85, 123  Renfe: Villaverde Bajo ;LEONOR GONGORA;CALLE;62;28021;VILLAVERDE;4.034.854.935.708.130;-3.686.539.661.954.900;917 109 356; ZonaWifi
Centro de Servicios Sociales Entrevías;;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.   Petición de citas:    En el Centro de Servicios Sociales: presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.    ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   Zona wifi  ; Bus: 102, 103 y 111  Renfe: Asamblea de Madrid-Entrevías ;YUSTE;CALLE;8;28053;PUENTE DE VALLECAS;4.037.641.666.740.880;-36.692.821.142.332.200;"915 079 270     
Teléfono cita previa: 915 079 271"; ZonaWifi
Centro de Servicios Sociales Guindalera; Para evitarle esperas innecesarias y prestarle una atención de calidad, es necesario solicitar cita previa, salvo en los casos de urgencia. Puede solicitar cita previa a través de los siguientes canales:   En el  Centro de Servicios Sociales : presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  A través de los  canales de Línea Madrid:    En línea:  Servicio de Cita Previa    Presencial: en las  Oficinas de Atención al Ciudadano .  Telefónica: a través del 010 o del 915298210 (consulte coste de la llamada en la  página de información del 010 )    ;   Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.  ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ;Metro: Diego de Leon (líneas 4, 5 y 6) Bus: 1, 43, 48 y 74;PILAR DE ZARAGOZA;CALLE;28;28028;SALAMANCA;4.043.349.910.050.290;-36.691.167.784.691.700;917 130 701 ; ZonaWifi
